id,phrases
212,"10.1 Haremos una apuesta decidida por la ciencia y la innovación, dedicando al menos el 2% del presupuesto de la región a inversión en I+D+i. El avance científico es la principal herramienta que tenemos para aumentar la competitividad de España en el mundo, y el mejor ejemplo del valor añadido que aporta el talento de nuestra región. Por ello, queremos hacer de la Comunidad de Madrid líder en innovación de España dedicando al menos el 2% del presupuesto regional a actividades innovadoras. 10.2 Bajaremos los impuestos a las empresas que inviertan en ciencia, aumentando las deducciones fiscales especialmente para la actividad innovadora de nuestras pymes. Bonificaremos la actividad innovadora de las pymes para darles una mayor libertad para poder orientarse hacia el futuro, potenciando su crecimiento y competitividad. 10.3 Favoreceremos la contratación indefinida de investigadores por parte de empresas para su actividad innovadora. La Comunidad de Madrid es el polo de atracción de talento de toda España, pero aún no consigue retener todo ese talento para ponerlo a trabajar por la competitividad y el crecimiento de la región. Por ello, bonificaremos la contratación de personal investigador por parte de empresas en base a un principio claro: a mayor duración del contrato, mayores bonificaciones, evitando así la temporalidad y la precariedad de los investigadores. 10.4 Crearemos una Ley de Mecenazgo para promover la participación de la iniciativa privada en investigación científica, cultura y deporte no profesional. La iniciativa privada es necesaria para que esa innovación se dirija a los ámbitos más demandados por los ciudadanos. Por ello, favoreceremos las donaciones realizadas por personas físicas o jurídicas de carácter privado cuyo objetivo sea financiar actividades de innovación e investigación científica. 10.5 Impulsaremos un Pacto por la Ciencia y la Tecnología de Madrid para eliminar barreras administrativas, obstáculos y cuellos de botella a la iniciativa privada destinada a la innovación. La Comunidad de Madrid tiene el potencial para liderar la innovación española, y por ello necesita una ley adaptada al siglo XXI. Mejoraremos la independencia de los órganos de gestión de la innovación y potenciaremos las herramientas para la transferencia de conocimiento entre el laboratorio y el mercado eliminando barreras burocráticas a la inversión privada. 10.6 Estableceremos un calendario estable y predecible de convocatorias y ayudas para dar certidumbre a nuestras empresas e investigadores. La seguridad jurídica y la estabilidad son elementos imprescindibles para las inversiones a largo plazo que implica la innovación. 10.7 Retomaremos la nueva Ley de la Sociedad del Aprendizaje. Impulsaremos conjuntamente con universidades, centros de investigación y agentes de la I+D+i madrileña una normativa para potenciar la transferencia entre los centros generadores de conocimiento y el sector empresarial. 10.8 Nos aseguraremos de conseguir un aumento significativo de fondos a través del VI Plan Regional de Ciencia y Tecnología, adaptado a la situación actual de la pandemia de la Covid-19 y alineado con las estrategias nacionales y europeas. 10.9 Simplificaremos los trámites burocráticos para facilitar la gestión de los proyectos científicos, tecnológicos e innovadores. Estableceremos un calendario anticipado y estable de convocatorias para facilitar la planificación de los proyectos de investigación. 10.10 Seguiremos apostando por la colaboración entre el Gobierno de la Comunidad de Madrid con las universidades y agentes de la I+D+i. Lo haremos mediante el Consejo de Estudiantes Interuniversitario, el Consejo de Ciencia y Tecnología, el Consejo de Universidades y los Consejos Sociales de las universidades madrileñas. 10.11 Impulsaremos el ecosistema emprendedor y el crecimiento de las startups innovadoras apostando por que la Comunidad de Madrid continúe siendo uno de los hubs innovadores más importantes de España y Europa. Potenciaremos los incentivos fiscales por la inversión de particulares en empresas innovadoras de nueva o reciente creación, extensibles a quienes inviertan indirectamente en pymes innovadoras a través de instrumentos de inversión colectiva, como fondos de capital riesgo. 10.12 Movilizaremos fondos privados para la inversión en empresas de innovación a través de la colaboración público-privada. El Gobierno de la Comunidad de Madrid complementará las aportaciones privadas para movilizar fondos privados destinados a empresas innovadoras de la región."
213,"10.1 Haremos una apuesta decidida por la ciencia y la innovación, dedicando al menos el 2% del presupuesto de la región a inversión en I+D+i. El avance científico es la principal herramienta que tenemos para aumentar la competitividad de España en el mundo, y el mejor ejemplo del valor añadido que aporta el talento de nuestra región. Por ello, queremos hacer de la Comunidad de Madrid líder en innovación de España dedicando al menos el 2% del presupuesto regional a actividades innovadoras."
214,"10.2 Bajaremos los impuestos a las empresas que inviertan en ciencia, aumentando las deducciones fiscales especialmente para la actividad innovadora de nuestras pymes. Bonificaremos la actividad innovadora de las pymes para darles una mayor libertad para poder orientarse hacia el futuro, potenciando su crecimiento y competitividad."
215,"10.3 Favoreceremos la contratación indefinida de investigadores por parte de empresas para su actividad innovadora. La Comunidad de Madrid es el polo de atracción de talento de toda España, pero aún no consigue retener todo ese talento para ponerlo a trabajar por la competitividad y el crecimiento de la región. Por ello, bonificaremos la contratación de personal investigador por parte de empresas en base a un principio claro: a mayor duración del contrato, mayores bonificaciones, evitando así la temporalidad y la precariedad de los investigadores."
216,"10.4 Crearemos una Ley de Mecenazgo para promover la participación de la iniciativa privada en investigación científica, cultura y deporte no profesional. La iniciativa privada es necesaria para que esa innovación se dirija a los ámbitos más demandados por los ciudadanos. Por ello, favoreceremos las donaciones realizadas por personas físicas o jurídicas de carácter privado cuyo objetivo sea financiar actividades de innovación e investigación científica."
217,"10.5 Impulsaremos un Pacto por la Ciencia y la Tecnología de Madrid para eliminar barreras administrativas, obstáculos y cuellos de botella a la iniciativa privada destinada a la innovación. La Comunidad de Madrid tiene el potencial para liderar la innovación española, y por ello necesita una ley adaptada al siglo XXI. Mejoraremos la independencia de los órganos de gestión de la innovación y potenciaremos las herramientas para la transferencia de conocimiento entre el laboratorio y el mercado eliminando barreras burocráticas a la inversión privada."
218,10.6 Estableceremos un calendario estable y predecible de convocatorias y ayudas para dar certidumbre a nuestras empresas e investigadores. La seguridad jurídica y la estabilidad son elementos imprescindibles para las inversiones a largo plazo que implica la innovación.
219,"10.7 Retomaremos la nueva Ley de la Sociedad del Aprendizaje. Impulsaremos conjuntamente con universidades, centros de investigación y agentes de la I+D+i madrileña una normativa para potenciar la transferencia entre los centros generadores de conocimiento y el sector empresarial."
220,"10.8 Nos aseguraremos de conseguir un aumento significativo de fondos a través del VI Plan Regional de Ciencia y Tecnología, adaptado a la situación actual de la pandemia de la Covid-19 y alineado con las estrategias nacionales y europeas."
221,"10.9 Simplificaremos los trámites burocráticos para facilitar la gestión de los proyectos científicos, tecnológicos e innovadores. Estableceremos un calendario anticipado y estable de convocatorias para facilitar la planificación de los proyectos de investigación."
222,"10.10 Seguiremos apostando por la colaboración entre el Gobierno de la Comunidad de Madrid con las universidades y agentes de la I+D+i. Lo haremos mediante el Consejo de Estudiantes Interuniversitario, el Consejo de Ciencia y Tecnología, el Consejo de Universidades y los Consejos Sociales de las universidades madrileñas."
223,"10.11 Impulsaremos el ecosistema emprendedor y el crecimiento de las startups innovadoras apostando por que la Comunidad de Madrid continúe siendo uno de los hubs innovadores más importantes de España y Europa. Potenciaremos los incentivos fiscales por la inversión de particulares en empresas innovadoras de nueva o reciente creación, extensibles a quienes inviertan indirectamente en pymes innovadoras a través de instrumentos de inversión colectiva, como fondos de capital riesgo."
224,10.12 Movilizaremos fondos privados para la inversión en empresas de innovación a través de la colaboración público-privada. El Gobierno de la Comunidad de Madrid complementará las aportaciones privadas para movilizar fondos privados destinados a empresas innovadoras de la región.
